region,week_start,revenue,profit,order_count,avg_discount,profit_margin,week_of_year,repeat_purchase_rate,ticket_volume,pct_high_priority,pct_unresolved,avg_satisfaction,avg_tenure_months,churn_rate,avg_monthly_charges,pct_month_to_month
Central,2016-10-17,3057.502,1076.4565,6,0.14166666666666666,0.3520705791852303,42,0.548489666136725,51,0.47058823529411764,0.7254901960784313,2.2857142857142856,32.465625,0.24875,64.27365625,0.549375
Central,2016-10-24,94.232,41.1072,3,0.06666666666666667,0.4362339757195008,43,0.548489666136725,39,0.48717948717948717,0.6410256410256411,2.642857142857143,32.465625,0.24875,64.27365625,0.549375
Central,2016-10-31,3322.0548,-195.58459999999997,9,0.221,-0.05887458569316797,44,0.548489666136725,44,0.5454545454545454,0.6363636363636364,2.75,32.465625,0.24875,64.27365625,0.549375
Central,2016-11-07,4856.072,703.4907000000001,12,0.155,0.14486825977868534,45,0.548489666136725,39,0.41025641025641024,0.6666666666666666,2.8461538461538463,32.465625,0.24875,64.27365625,0.549375
Central,2016-11-14,4073.884,526.4854,11,0.24444444444444446,0.12923426391129447,46,0.548489666136725,27,0.25925925925925924,0.7407407407407407,3.5714285714285716,32.465625,0.24875,64.27365625,0.549375
Central,2016-11-21,4160.024,740.11,11,0.1814814814814815,0.177910031288281,47,0.548489666136725,43,0.4418604651162791,0.627906976744186,2.8125,32.465625,0.24875,64.27365625,0.549375
Central,2016-11-28,3161.556,-196.94550000000007,9,0.16999999999999998,-0.062293851508560996,48,0.548489666136725,46,0.6086956521739131,0.6521739130434783,2.3125,32.465625,0.24875,64.27365625,0.549375
Central,2016-12-05,6862.775,1388.3245,11,0.1318181818181818,0.2022978314165917,49,0.548489666136725,40,0.45,0.675,2.769230769230769,32.465625,0.24875,64.27365625,0.549375
Central,2016-12-12,13443.108,5608.8195,8,0.09230769230769233,0.417226395860243,50,0.548489666136725,39,0.5128205128205128,0.6666666666666666,3.1538461538461537,32.465625,0.24875,64.27365625,0.549375
Central,2016-12-19,1122.9460000000001,114.7511,5,0.2777777777777778,0.10218754953488411,51,0.548489666136725,44,0.4772727272727273,0.6818181818181818,2.7857142857142856,32.465625,0.24875,64.27365625,0.549375
Central,2016-12-26,2937.98,-225.92629999999997,8,0.3375,-0.07689851530643502,52,0.548489666136725,27,0.4074074074074074,0.5925925925925926,3.272727272727273,32.465625,0.24875,64.27365625,0.549375
Central,2017-01-02,4382.732,528.6578,2,0.32,0.1206228900147214,1,0.548489666136725,38,0.4473684210526316,0.631578947368421,3.0,32.465625,0.24875,64.27365625,0.549375
Central,2017-01-09,5886.646,-855.0244,4,0.1647058823529412,-0.14524814300027555,2,0.548489666136725,45,0.5555555555555556,0.6,2.4444444444444446,32.465625,0.24875,64.27365625,0.549375
Central,2017-01-16,7351.621000000001,3067.1205999999997,6,0.08461538461538462,0.41720330795072263,3,0.548489666136725,40,0.225,0.6,3.3125,32.465625,0.24875,64.27365625,0.549375
Central,2017-01-23,657.3679999999999,199.3231,5,0.125,0.3032138771586083,4,0.548489666136725,32,0.5625,0.625,3.0833333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-01-30,3217.267,35.105299999999986,4,0.20625,0.010911528325128124,5,0.548489666136725,39,0.48717948717948717,0.717948717948718,3.0,32.465625,0.24875,64.27365625,0.549375
Central,2017-02-06,397.74399999999997,-436.2648,1,0.6000000000000001,-1.0968482239832655,6,0.548489666136725,31,0.7741935483870968,0.6451612903225806,2.8181818181818183,32.465625,0.24875,64.27365625,0.549375
Central,2017-02-13,2104.2364,-282.2178,4,0.26545454545454544,-0.1341188661121916,7,0.548489666136725,37,0.5405405405405406,0.5675675675675675,2.3125,32.465625,0.24875,64.27365625,0.549375
Central,2017-02-20,69.362,-0.7226000000000004,3,0.25,-0.010417808021683348,8,0.548489666136725,36,0.5277777777777778,0.6666666666666666,2.8333333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-02-27,932.616,177.30960000000002,8,0.21333333333333335,0.19012069276100776,9,0.548489666136725,37,0.5675675675675675,0.7027027027027027,3.090909090909091,32.465625,0.24875,64.27365625,0.549375
Central,2017-03-06,1897.744,254.22160000000002,3,0.175,0.13395990186242193,10,0.548489666136725,35,0.45714285714285713,0.5428571428571428,2.8125,32.465625,0.24875,64.27365625,0.549375
Central,2017-03-13,2297.92,22.756799999999984,7,0.34117647058823536,0.009903216822169608,11,0.548489666136725,31,0.41935483870967744,0.8064516129032258,3.6666666666666665,32.465625,0.24875,64.27365625,0.549375
Central,2017-03-20,7841.490000000001,1677.2718,11,0.1473684210526316,0.21389707823385604,12,0.548489666136725,37,0.6216216216216216,0.6756756756756757,2.6666666666666665,32.465625,0.24875,64.27365625,0.549375
Central,2017-03-27,2657.4088,-40.01759999999999,7,0.27636363636363637,-0.015058879913395329,13,0.548489666136725,33,0.5757575757575758,0.6363636363636364,3.0833333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-04-03,1556.3159999999998,471.1694,5,0.06666666666666667,0.3027466144407691,14,0.548489666136725,40,0.475,0.7,3.3333333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-04-10,224.97,-36.3317,6,0.3777777777777778,-0.16149575498955415,15,0.548489666136725,37,0.5675675675675675,0.6486486486486487,2.769230769230769,32.465625,0.24875,64.27365625,0.549375
Central,2017-04-17,1097.278,-209.3489,8,0.36153846153846153,-0.19078929860983268,16,0.548489666136725,49,0.5306122448979592,0.6938775510204082,3.3333333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-04-24,381.9596,-137.8026,4,0.48666666666666664,-0.3607779461492786,17,0.548489666136725,41,0.5365853658536586,0.7073170731707317,3.0833333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-05-01,4063.8588,478.25880000000006,4,0.202,0.11768588022792525,18,0.548489666136725,36,0.3611111111111111,0.7777777777777778,3.5,32.465625,0.24875,64.27365625,0.549375
Central,2017-05-08,3605.758,717.7176,5,0.20588235294117646,0.19904763436703185,19,0.548489666136725,44,0.4772727272727273,0.6363636363636364,2.375,32.465625,0.24875,64.27365625,0.549375
Central,2017-05-15,2055.156,483.1985,8,0.21052631578947367,0.23511524185998534,20,0.548489666136725,46,0.43478260869565216,0.7391304347826086,3.5,32.465625,0.24875,64.27365625,0.549375
Central,2017-05-22,968.307,-18.393599999999992,6,0.4000000000000001,-0.01899562845254655,21,0.548489666136725,44,0.5,0.8181818181818182,3.75,32.465625,0.24875,64.27365625,0.549375
Central,2017-05-29,5478.0284,1481.8965,11,0.15368421052631578,0.2705163960084617,22,0.548489666136725,33,0.45454545454545453,0.6666666666666666,2.1818181818181817,32.465625,0.24875,64.27365625,0.549375
Central,2017-06-05,1997.1009999999999,122.4562,7,0.35454545454545455,0.06131697896100398,23,0.548489666136725,38,0.5263157894736842,0.6052631578947368,3.066666666666667,32.465625,0.24875,64.27365625,0.549375
Central,2017-06-12,962.504,-72.99040000000001,7,0.3307692307692308,-0.07583386666445023,24,0.548489666136725,39,0.6410256410256411,0.7435897435897436,3.9,32.465625,0.24875,64.27365625,0.549375
Central,2017-06-19,1610.7669999999998,-245.53700000000003,7,0.44166666666666665,-0.1524348338400278,25,0.548489666136725,42,0.6428571428571429,0.6190476190476191,2.75,32.465625,0.24875,64.27365625,0.549375
Central,2017-06-26,4623.1572,183.3619,9,0.19578947368421054,0.03966161912037082,26,0.548489666136725,44,0.4318181818181818,0.5681818181818182,3.0,32.465625,0.24875,64.27365625,0.549375
Central,2017-07-03,2338.024,-229.50299999999996,7,0.35384615384615387,-0.09816109672099173,27,0.548489666136725,41,0.36585365853658536,0.6341463414634146,3.6666666666666665,32.465625,0.24875,64.27365625,0.549375
Central,2017-07-10,705.636,138.7868,4,0.08,0.19668327579658634,28,0.548489666136725,41,0.5121951219512195,0.7317073170731707,2.6363636363636362,32.465625,0.24875,64.27365625,0.549375
Central,2017-07-17,3428.308,591.2302999999999,11,0.2210526315789474,0.17245542115819232,29,0.548489666136725,38,0.5789473684210527,0.5,3.0526315789473686,32.465625,0.24875,64.27365625,0.549375
Central,2017-07-24,1381.7740000000001,304.889,4,0.0875,0.22065041026969676,30,0.548489666136725,40,0.575,0.725,3.090909090909091,32.465625,0.24875,64.27365625,0.549375
Central,2017-07-31,2614.1639999999998,-8.592299999999966,10,0.19285714285714287,-0.0032868251571056624,31,0.548489666136725,27,0.5185185185185185,0.7407407407407407,3.857142857142857,32.465625,0.24875,64.27365625,0.549375
Central,2017-08-07,2329.934,507.0533,5,0.16363636363636366,0.21762560656224594,32,0.548489666136725,50,0.54,0.68,2.5625,32.465625,0.24875,64.27365625,0.549375
Central,2017-08-14,424.692,-136.33120000000002,4,0.47000000000000003,-0.32101193335405426,33,0.548489666136725,31,0.6451612903225806,0.6451612903225806,2.5454545454545454,32.465625,0.24875,64.27365625,0.549375
Central,2017-08-21,212.152,5.578000000000005,4,0.13333333333333333,0.02629246955013389,34,0.548489666136725,32,0.5,0.59375,3.1538461538461537,32.465625,0.24875,64.27365625,0.549375
Central,2017-08-28,5420.372,1389.7123,11,0.24000000000000005,0.2563868863613051,35,0.548489666136725,38,0.5526315789473685,0.7368421052631579,2.5,32.465625,0.24875,64.27365625,0.549375
Central,2017-09-04,6094.287,-756.1444000000001,15,0.184375,-0.12407430106261817,36,0.548489666136725,40,0.4,0.7,3.0833333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-09-11,2785.194,7.954699999999988,8,0.28,0.002856066758724882,37,0.548489666136725,38,0.5526315789473685,0.6842105263157895,3.3333333333333335,32.465625,0.24875,64.27365625,0.549375
Central,2017-09-18,3261.3219999999997,625.4595,13,0.14583333333333334,0.1917809710295396,38,0.548489666136725,41,0.5365853658536586,0.6097560975609756,3.25,32.465625,0.24875,64.27365625,0.549375
Central,2017-09-25,775.5880000000001,145.0839,6,0.2222222222222222,0.18706310566950493,39,0.548489666136725,52,0.4807692307692308,0.6153846153846154,3.45,32.465625,0.24875,64.27365625,0.549375
Central,2017-10-02,2526.726,908.0398,7,0.25,0.35937406746912803,40,0.548489666136725,35,0.4857142857142857,0.7142857142857143,3.3,32.465625,0.24875,64.27365625,0.549375
Central,2017-10-09,2957.459,-604.8824,8,0.4066666666666667,-0.20452773816982756,41,0.548489666136725,41,0.5121951219512195,0.5853658536585366,2.6470588235294117,32.465625,0.24875,64.27365625,0.549375
Central,2017-10-16,3782.2702,356.3715,10,0.20142857142857146,0.09422158681312616,42,0.548489666136725,51,0.47058823529411764,0.7254901960784313,2.2857142857142856,32.465625,0.24875,64.27365625,0.549375
Central,2017-10-23,1899.041,-82.2394,8,0.25,-0.043305752745727975,43,0.548489666136725,39,0.48717948717948717,0.6410256410256411,2.642857142857143,32.465625,0.24875,64.27365625,0.549375
Central,2017-10-30,1955.702,164.4462,12,0.23750000000000002,0.0840855099601064,44,0.548489666136725,44,0.5454545454545454,0.6363636363636364,2.75,32.465625,0.24875,64.27365625,0.549375
Central,2017-11-06,1841.368,-379.7743,14,0.26956521739130435,-0.20624573686520023,45,0.548489666136725,39,0.41025641025641024,0.6666666666666666,2.8461538461538463,32.465625,0.24875,64.27365625,0.549375
Central,2017-11-13,5046.975,-2614.4042999999997,17,0.27034482758620687,-0.5180141173673338,46,0.548489666136725,27,0.25925925925925924,0.7407407407407407,3.5714285714285716,32.465625,0.24875,64.27365625,0.549375
Central,2017-11-20,6211.017,918.3264,17,0.2129032258064516,0.14785443350098704,47,0.548489666136725,43,0.4418604651162791,0.627906976744186,2.8125,32.465625,0.24875,64.27365625,0.549375
Central,2017-11-27,4688.012,407.0746000000002,12,0.175,0.0868330968436088,48,0.548489666136725,46,0.6086956521739131,0.6521739130434783,2.3125,32.465625,0.24875,64.27365625,0.549375
Central,2017-12-04,5985.268,-1806.3792,14,0.10967741935483873,-0.3018042299860257,49,0.548489666136725,40,0.45,0.675,2.769230769230769,32.465625,0.24875,64.27365625,0.549375
Central,2017-12-11,2601.784,-552.9961999999999,12,0.3,-0.2125450075794147,50,0.548489666136725,39,0.5128205128205128,0.6666666666666666,3.1538461538461537,32.465625,0.24875,64.27365625,0.549375
Central,2017-12-18,4902.236,982.887,10,0.17894736842105263,0.200497691257622,51,0.548489666136725,44,0.4772727272727273,0.6818181818181818,2.7857142857142856,32.465625,0.24875,64.27365625,0.549375
Central,2017-12-25,1651.0048,93.25180000000002,9,0.32333333333333336,0.056481846691178623,52,0.548489666136725,27,0.4074074074074074,0.5925925925925926,3.272727272727273,32.465625,0.24875,64.27365625,0.549375
East,2013-12-30,19.536,4.884,1,0.2,0.25,1,0.6172106824925816,33,0.6363636363636364,0.6666666666666666,3.090909090909091,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-01-06,9.94,3.0814,1,0.0,0.31,2,0.6172106824925816,57,0.47368421052631576,0.7368421052631579,3.0,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-01-13,402.77,-48.647499999999994,3,0.41428571428571426,-0.12078233234848672,3,0.6172106824925816,43,0.5581395348837209,0.6744186046511628,2.4285714285714284,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-01-27,3.928,1.3257,1,0.2,0.3375,5,0.6172106824925816,58,0.4827586206896552,0.6724137931034483,2.4210526315789473,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-02-03,180.32,59.3488,2,0.0,0.32913043478260867,6,0.6172106824925816,54,0.5925925925925926,0.6851851851851852,2.588235294117647,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-02-24,227.77999999999997,61.019800000000004,4,0.10000000000000002,0.26788919132496275,9,0.6172106824925816,58,0.5,0.6379310344827587,2.8095238095238093,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-03-03,1228.874,111.08180000000002,3,0.13636363636363635,0.09039315666211509,10,0.6172106824925816,47,0.5106382978723404,0.7659574468085106,3.6363636363636362,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-03-10,127.70400000000001,53.0024,2,0.13333333333333333,0.4150410323873958,11,0.6172106824925816,29,0.4827586206896552,0.7586206896551724,3.0,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-03-17,3595.21,-987.7259,3,0.225,-0.274733854211576,12,0.6172106824925816,57,0.5087719298245614,0.7719298245614035,3.4615384615384617,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-03-24,782.424,-42.55239999999999,5,0.1,-0.05438534605277956,13,0.6172106824925816,40,0.6,0.675,3.1538461538461537,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-03-31,456.294,-20.562199999999997,5,0.275,-0.04506348976756214,14,0.6172106824925816,43,0.4883720930232558,0.6744186046511628,2.7142857142857144,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-04-07,810.686,-479.4547,3,0.31666666666666665,-0.5914185023547958,15,0.6172106824925816,45,0.4222222222222222,0.7333333333333333,3.3333333333333335,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-04-21,852.822,101.49389999999998,3,0.34285714285714286,0.1190094767724097,17,0.6172106824925816,44,0.5909090909090909,0.7272727272727273,2.75,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-04-28,1040.624,207.6608,8,0.08571428571428573,0.19955411368563478,18,0.6172106824925816,54,0.5185185185185185,0.6481481481481481,3.1578947368421053,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-05-05,3299.5150000000003,253.8282,4,0.17500000000000002,0.07692894258701657,19,0.6172106824925816,54,0.6111111111111112,0.7037037037037037,3.3125,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-05-12,1645.02,-289.4586,3,0.275,-0.17596053543421963,20,0.6172106824925816,37,0.6216216216216216,0.6756756756756757,3.0833333333333335,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-05-19,1365.038,494.0196,6,0.10714285714285714,0.3619090457555028,21,0.6172106824925816,49,0.3877551020408163,0.673469387755102,3.1875,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-05-26,1170.542,370.5367,3,0.05714285714285715,0.316551392431882,22,0.6172106824925816,33,0.36363636363636365,0.7575757575757576,2.875,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-06-02,3373.44,-184.2159,5,0.10909090909090911,-0.054607729795105295,23,0.6172106824925816,41,0.4146341463414634,0.6829268292682927,2.5384615384615383,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-06-16,4934.213,830.6655000000001,8,0.16999999999999998,0.16834812360147405,25,0.6172106824925816,45,0.4222222222222222,0.6444444444444445,2.875,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-06-23,1772.767,116.35920000000002,4,0.33749999999999997,0.06563705213375476,26,0.6172106824925816,52,0.4807692307692308,0.6730769230769231,2.5294117647058822,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-06-30,983.608,309.6919,4,0.10000000000000002,0.3148529698823108,27,0.6172106824925816,41,0.5121951219512195,0.7317073170731707,3.090909090909091,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-07-07,1905.946,466.8906,5,0.07272727272727274,0.2449652823322382,28,0.6172106824925816,38,0.47368421052631576,0.7105263157894737,3.4545454545454546,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-07-14,690.948,83.6054,6,0.2,0.12100100152254584,29,0.6172106824925816,53,0.5471698113207547,0.6415094339622641,2.8947368421052633,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-07-21,331.7,99.4922,3,0.0,0.2999463370515526,30,0.6172106824925816,40,0.6,0.7,2.9166666666666665,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-07-28,169.3,53.063399999999994,2,0.05,0.3134282339043118,31,0.6172106824925816,53,0.5283018867924528,0.8301886792452831,2.6666666666666665,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-08-04,2186.43,703.5869,4,0.0,0.3217971304821101,32,0.6172106824925816,43,0.46511627906976744,0.7674418604651163,2.4,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-08-11,1487.5819999999999,-80.40799999999999,4,0.1,-0.05405281860092418,33,0.6172106824925816,57,0.40350877192982454,0.7543859649122807,3.4285714285714284,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-08-18,198.384,-9.1927,5,0.1875,-0.046337910315348015,34,0.6172106824925816,42,0.4523809523809524,0.5952380952380952,2.823529411764706,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-08-25,540.752,134.7568,5,0.20714285714285713,0.24920259194603073,35,0.6172106824925816,37,0.6756756756756757,0.7297297297297297,3.8,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-09-01,1761.048,-314.0518,8,0.1357142857142857,-0.17833233392843353,36,0.6172106824925816,52,0.4423076923076923,0.6153846153846154,2.95,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-09-08,12097.718,2727.0901,14,0.12258064516129032,0.22542186055254385,37,0.6172106824925816,47,0.5957446808510638,0.7659574468085106,3.0,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-09-15,5271.253000000001,1345.6216,10,0.1368421052631579,0.2552754724540825,38,0.6172106824925816,40,0.4,0.425,2.9565217391304346,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-09-22,1335.19,294.4606,11,0.1473684210526316,0.2205383503471416,39,0.6172106824925816,45,0.4666666666666667,0.6666666666666666,2.8666666666666667,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-09-29,5721.862,132.15739999999997,8,0.15000000000000002,0.02309692194603784,40,0.6172106824925816,37,0.35135135135135137,0.5945945945945946,3.1333333333333333,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-10-06,941.3539999999999,57.00430000000002,5,0.31428571428571433,0.06055564644119006,41,0.6172106824925816,42,0.42857142857142855,0.6428571428571429,2.7333333333333334,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-10-13,2891.5739999999996,362.2963,6,0.1,0.1252938019224132,42,0.6172106824925816,45,0.4444444444444444,0.7111111111111111,2.3846153846153846,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-10-20,679.744,-105.3447,3,0.33999999999999997,-0.15497702076075698,43,0.6172106824925816,45,0.3333333333333333,0.7333333333333333,2.9166666666666665,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-10-27,5175.752,-88.99959999999996,7,0.19,-0.017195491592332853,44,0.6172106824925816,43,0.5116279069767442,0.6046511627906976,2.8823529411764706,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-11-03,7573.3460000000005,2355.228,9,0.12,0.3109890925358487,45,0.6172106824925816,43,0.5116279069767442,0.7209302325581395,2.9166666666666665,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-11-10,1780.8519999999999,165.03650000000002,4,0.08888888888888889,0.09267277685063106,46,0.6172106824925816,61,0.5409836065573771,0.6885245901639344,2.5789473684210527,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-11-17,17577.303,3120.3115,12,0.18518518518518517,0.17751935550067038,47,0.6172106824925816,40,0.5,0.65,3.5714285714285716,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-11-24,5381.688,-222.38619999999997,13,0.16,-0.04132275969918731,48,0.6172106824925816,48,0.5208333333333334,0.6666666666666666,2.875,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-12-01,4588.794,439.8705,8,0.17391304347826086,0.09585753903966925,49,0.6172106824925816,31,0.4838709677419355,0.6129032258064516,3.5833333333333335,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-12-08,8631.426,2408.8676,4,0.2,0.2790810695706596,50,0.6172106824925816,52,0.4230769230769231,0.5576923076923077,3.260869565217391,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-12-15,851.6,-89.5076,5,0.25999999999999995,-0.10510521371535932,51,0.6172106824925816,61,0.4098360655737705,0.6229508196721312,3.4347826086956523,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-12-22,4964.864,941.2792999999999,11,0.1388888888888889,0.18958813373337113,52,0.6172106824925816,30,0.36666666666666664,0.6,2.4166666666666665,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2014-12-29,7593.088,-8.049799999999921,10,0.15,-0.0010601483875861733,1,0.6172106824925816,33,0.6363636363636364,0.6666666666666666,3.090909090909091,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-01-05,1108.272,-345.0052,2,0.15000000000000002,-0.3113001140514242,2,0.6172106824925816,57,0.47368421052631576,0.7368421052631579,3.0,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-01-12,861.294,64.80879999999999,3,0.2285714285714286,0.07524585101022414,3,0.6172106824925816,43,0.5581395348837209,0.6744186046511628,2.4285714285714284,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-01-26,769.332,-191.64319999999998,1,0.3666666666666667,-0.24910337799545576,5,0.6172106824925816,58,0.4827586206896552,0.6724137931034483,2.4210526315789473,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-02-02,1757.2839999999999,338.7013,3,0.1,0.19274135540982562,6,0.6172106824925816,54,0.5925925925925926,0.6851851851851852,2.588235294117647,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-02-09,1157.202,112.26289999999999,3,0.325,0.09701236257801144,7,0.6172106824925816,47,0.5106382978723404,0.7446808510638298,3.4166666666666665,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-02-16,2864.65,1361.7014,3,0.0,0.4753465170265128,8,0.6172106824925816,33,0.42424242424242425,0.7272727272727273,2.888888888888889,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-02-23,687.5490000000001,-5.634099999999999,5,0.17777777777777778,-0.008194470503193226,9,0.6172106824925816,58,0.5,0.6379310344827587,2.8095238095238093,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-03-02,2415.293,318.0964,5,0.14615384615384613,0.1317009571923572,10,0.6172106824925816,47,0.5106382978723404,0.7659574468085106,3.6363636363636362,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-03-09,778.28,348.5606,2,0.0,0.44786015315824645,11,0.6172106824925816,29,0.4827586206896552,0.7586206896551724,3.0,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-03-16,1597.934,477.2525,4,0.044444444444444446,0.298668468159511,12,0.6172106824925816,57,0.5087719298245614,0.7719298245614035,3.4615384615384617,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-03-23,1216.682,329.6494,5,0.1,0.27094129772611086,13,0.6172106824925816,40,0.6,0.675,3.1538461538461537,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-03-30,1871.252,-191.9492,3,0.26153846153846155,-0.10257795315649629,14,0.6172106824925816,43,0.4883720930232558,0.6744186046511628,2.7142857142857144,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-04-06,1118.7559999999999,370.4198,6,0.02,0.33109972147635414,15,0.6172106824925816,45,0.4222222222222222,0.7333333333333333,3.3333333333333335,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-04-13,574.08,7.7768999999999915,5,0.19999999999999998,0.013546718227424733,16,0.6172106824925816,41,0.3902439024390244,0.6829268292682927,3.4615384615384617,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-04-20,232.42000000000002,98.3663,2,0.0,0.42322648653300055,17,0.6172106824925816,44,0.5909090909090909,0.7272727272727273,2.75,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-04-27,5040.476000000001,790.2235,5,0.12352941176470589,0.15677557040247783,18,0.6172106824925816,54,0.5185185185185185,0.6481481481481481,3.1578947368421053,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-05-04,3457.61,1115.2787,4,0.0625,0.32255769158464953,19,0.6172106824925816,54,0.6111111111111112,0.7037037037037037,3.3125,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-05-11,746.1899999999999,144.1584,4,0.23636363636363636,0.19319261850199013,20,0.6172106824925816,37,0.6216216216216216,0.6756756756756757,3.0833333333333335,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-05-18,76.03800000000001,-4.139699999999998,2,0.35,-0.05444251558431307,21,0.6172106824925816,49,0.3877551020408163,0.673469387755102,3.1875,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-05-25,2143.3979999999997,398.67539999999997,9,0.05500000000000001,0.1860015732029236,22,0.6172106824925816,33,0.36363636363636365,0.7575757575757576,2.875,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-06-01,1640.606,193.34999999999997,3,0.19999999999999998,0.1178527934190171,23,0.6172106824925816,41,0.4146341463414634,0.6829268292682927,2.5384615384615383,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
East,2015-06-08,254.508,54.342800000000004,5,0.1,0.21352098951702894,24,0.6172106824925816,41,0.5853658536585366,0.6585365853658537,2.857142857142857,32.9048091224591,0.255825483391175,65.03991075855231,0.5394149727317799
